u,v,name,highway,oneway,length,lanes,bridge,ref,junction,maxspeed,tunnel,access,id,cnt,n_id,time_step,speed
95663377,11256819883,Μενάνδρου,tertiary,yes,51.945,2,,,,,,,,,5,17,0.0
95663377,11256819883,Μενάνδρου,tertiary,yes,51.945,2,,,,,,,,,5,18,0.0
95663377,11256819883,Μενάνδρου,tertiary,yes,51.945,2,,,,,,,,,5,19,0.0
95663377,95663386,Σατωβριάνδου,residential,yes,112.761,,,,,,,,,,6,10,0.23949285829660877
95663377,95663386,Σατωβριάνδου,residential,yes,112.761,,,,,,,,,,6,11,0.06311917753730026
95663377,95663386,Σατωβριάνδου,residential,yes,112.761,,,,,,,,,,6,12,0.0465500104594208
95663377,95663386,Σατωβριάνδου,residential,yes,112.761,,,,,,,,,,6,13,0.10991760779764852
95663377,95663386,Σατωβριάνδου,residential,yes,112.761,,,,,,,,,,6,14,0.43519772650688815
95663377,95663386,Σατωβριάνδου,residential,yes,112.761,,,,,,,,,,6,15,0.0
95663377,95663386,Σατωβριάνδου,residential,yes,112.761,,,,,,,,,,6,16,0.0
95663377,95663386,Σατωβριάνδου,residential,yes,112.761,,,,,,,,,,6,17,0.0
95663377,95663386,Σατωβριάνδου,residential,yes,112.761,,,,,,,,,,6,18,0.0
95663377,95663386,Σατωβριάνδου,residential,yes,112.761,,,,,,,,,,6,19,0.0
11256819883,11256819882,Μενάνδρου,residential,,45.349,,,,,,,,,,7,10,0.0
11256819883,11256819882,Μενάνδρου,residential,,45.349,,,,,,,,,,7,11,0.0
11256819883,11256819882,Μενάνδρου,residential,,45.349,,,,,,,,,,7,12,0.0
11256819883,11256819882,Μενάνδρου,residential,,45.349,,,,,,,,,,7,13,0.0
11256819883,11256819882,Μενάνδρου,residential,,45.349,,,,,,,,,,7,14,0.0
11256819883,11256819882,Μενάνδρου,residential,,45.349,,,,,,,,,,7,15,0.0
11256819883,11256819882,Μενάνδρου,residential,,45.349,,,,,,,,,,7,16,0.0
11256819883,11256819882,Μενάνδρου,residential,,45.349,,,,,,,,,,7,17,0.0
11256819883,11256819882,Μενάνδρου,residential,,45.349,,,,,,,,,,7,18,0.0
11256819883,11256819882,Μενάνδρου,residential,,45.349,,,,,,,,,,7,19,0.0
11256819883,250720872,Μενάνδρου,tertiary,yes,45.893,2,,,,,,,,,8,10,0.21359372696525278
11256819883,250720872,Μενάνδρου,tertiary,yes,45.893,2,,,,,,,,,8,11,0.13116838390026314
11256819883,250720872,Μενάνδρου,tertiary,yes,45.893,2,,,,,,,,,8,12,0.2047391903871914
11256819883,250720872,Μενάνδρου,tertiary,yes,45.893,2,,,,,,,,,8,13,0.12223860324167703
11256819883,250720872,Μενάνδρου,tertiary,yes,45.893,2,,,,,,,,,8,14,0.14784778905399198
11256819883,250720872,Μενάνδρου,tertiary,yes,45.893,2,,,,,,,,,8,15,0.024690968789472058
11256819883,250720872,Μενάνδρου,tertiary,yes,45.893,2,,,,,,,,,8,16,0.041394569097823415
11256819883,250720872,Μενάνδρου,tertiary,yes,45.893,2,,,,,,,,,8,17,0.07757358040823847
11256819883,250720872,Μενάνδρου,tertiary,yes,45.893,2,,,,,,,,,8,18,0.1387317350888892
11256819883,250720872,Μενάνδρου,tertiary,yes,45.893,2,,,,,,,,,8,19,0.0
250720872,95663389,"['Αγίου Κωνσταντίνου', 'Κουμουνδούρου']","['primary', 'residential']",yes,160.165,"['2', '1']",,"['ΕΟ8', None]",,"[None, '50']",,,,,9,10,0.8477871942346425
250720872,95663389,"['Αγίου Κωνσταντίνου', 'Κουμουνδούρου']","['primary', 'residential']",yes,160.165,"['2', '1']",,"['ΕΟ8', None]",,"[None, '50']",,,,,9,11,0.8117631347612934
250720872,95663389,"['Αγίου Κωνσταντίνου', 'Κουμουνδούρου']","['primary', 'residential']",yes,160.165,"['2', '1']",,"['ΕΟ8', None]",,"[None, '50']",,,,,9,12,0.6964957251927597
250720872,95663389,"['Αγίου Κωνσταντίνου', 'Κουμουνδούρου']","['primary', 'residential']",yes,160.165,"['2', '1']",,"['ΕΟ8', None]",,"[None, '50']",,,,,9,13,0.9050625491634595
250720872,95663389,"['Αγίου Κωνσταντίνου', 'Κουμουνδούρου']","['primary', 'residential']",yes,160.165,"['2', '1']",,"['ΕΟ8', None]",,"[None, '50']",,,,,9,14,0.6804514912024423
250720872,95663389,"['Αγίου Κωνσταντίνου', 'Κουμουνδούρου']","['primary', 'residential']",yes,160.165,"['2', '1']",,"['ΕΟ8', None]",,"[None, '50']",,,,,9,15,0.779979862436924
250720872,95663389,"['Αγίου Κωνσταντίνου', 'Κουμουνδούρου']","['primary', 'residential']",yes,160.165,"['2', '1']",,"['ΕΟ8', None]",,"[None, '50']",,,,,9,16,0.8212146303703152
250720872,95663389,"['Αγίου Κωνσταντίνου', 'Κουμουνδούρου']","['primary', 'residential']",yes,160.165,"['2', '1']",,"['ΕΟ8', None]",,"[None, '50']",,,,,9,17,0.7360549904547139
250720872,95663389,"['Αγίου Κωνσταντίνου', 'Κουμουνδούρου']","['primary', 'residential']",yes,160.165,"['2', '1']",,"['ΕΟ8', None]",,"[None, '50']",,,,,9,18,0.8957905354064896
250720872,95663389,"['Αγίου Κωνσταντίνου', 'Κουμουνδούρου']","['primary', 'residential']",yes,160.165,"['2', '1']",,"['ΕΟ8', None]",,"[None, '50']",,,,,9,19,0.9209454049013458
95663375,95663504,Βίκτωρος Ουγκώ,residential,yes,13.378,,,,,,,,,,10,10,0.0
95663375,95663504,Βίκτωρος Ουγκώ,residential,yes,13.378,,,,,,,,,,10,11,0.0
95663375,95663504,Βίκτωρος Ουγκώ,residential,yes,13.378,,,,,,,,,,10,12,0.33962620883938405
95663375,95663504,Βίκτωρος Ουγκώ,residential,yes,13.378,,,,,,,,,,10,13,0.00454307539833555
95663375,95663504,Βίκτωρος Ουγκώ,residential,yes,13.378,,,,,,,,,,10,14,0.0
95663375,95663504,Βίκτωρος Ουγκώ,residential,yes,13.378,,,,,,,,,,10,15,0.0
95663375,95663504,Βίκτωρος Ουγκώ,residential,yes,13.378,,,,,,,,,,10,16,0.6312789030189331
95663375,95663504,Βίκτωρος Ουγκώ,residential,yes,13.378,,,,,,,,,,10,17,0.34095878635140975
95663375,95663504,Βίκτωρος Ουγκώ,residential,yes,13.378,,,,,,,,,,10,18,0.0
95663375,95663504,Βίκτωρος Ουγκώ,residential,yes,13.378,,,,,,,,,,10,19,0.0
95663375,844627879,Μάρνη,secondary,,33.797,4,,,,,,,,,11,10,0.3232440775409991
95663375,844627879,Μάρνη,secondary,,33.797,4,,,,,,,,,11,11,0.38087502646437255
95663375,844627879,Μάρνη,secondary,,33.797,4,,,,,,,,,11,12,0.6599309943022126
95663375,844627879,Μάρνη,secondary,,33.797,4,,,,,,,,,11,13,0.5340029294936617
95663375,844627879,Μάρνη,secondary,,33.797,4,,,,,,,,,11,14,0.5542742415044778
95663375,844627879,Μάρνη,secondary,,33.797,4,,,,,,,,,11,15,0.5481130040072943
95663375,844627879,Μάρνη,secondary,,33.797,4,,,,,,,,,11,16,0.7314470317002087
95663375,844627879,Μάρνη,secondary,,33.797,4,,,,,,,,,11,17,0.6339435616627437
95663375,844627879,Μάρνη,secondary,,33.797,4,,,,,,,,,11,18,0.5717753529175891
95663375,844627879,Μάρνη,secondary,,33.797,4,,,,,,,,,11,19,0.0
95663375,6693568141,Μάρνη,secondary,,26.791,4,,,,,,,,,12,10,0.7102451555375141
95663375,6693568141,Μάρνη,secondary,,26.791,4,,,,,,,,,12,11,0.6402275006496326
95663375,6693568141,Μάρνη,secondary,,26.791,4,,,,,,,,,12,12,0.8632930466272899
95663375,6693568141,Μάρνη,secondary,,26.791,4,,,,,,,,,12,13,0.6347740574085077
95663375,6693568141,Μάρνη,secondary,,26.791,4,,,,,,,,,12,14,0.7442434541260079
95663375,6693568141,Μάρνη,secondary,,26.791,4,,,,,,,,,12,15,0.7312895074467807
95663375,6693568141,Μάρνη,secondary,,26.791,4,,,,,,,,,12,16,0.8200001984912413
95663375,6693568141,Μάρνη,secondary,,26.791,4,,,,,,,,,12,17,0.8228561558393273
95663375,6693568141,Μάρνη,secondary,,26.791,4,,,,,,,,,12,18,0.8832079685238311
95663375,6693568141,Μάρνη,secondary,,26.791,4,,,,,,,,,12,19,0.0
95663504,95663374,Βίκτωρος Ουγκώ,residential,yes,129.237,,,,,,,,,,13,10,0.0
95663504,95663374,Βίκτωρος Ουγκώ,residential,yes,129.237,,,,,,,,,,13,11,0.021875975372392387
95663504,95663374,Βίκτωρος Ουγκώ,residential,yes,129.237,,,,,,,,,,13,12,0.4688150722120993
95663504,95663374,Βίκτωρος Ουγκώ,residential,yes,129.237,,,,,,,,,,13,13,0.33806950439990413
95663504,95663374,Βίκτωρος Ουγκώ,residential,yes,129.237,,,,,,,,,,13,14,0.0013939104783570785
95663504,95663374,Βίκτωρος Ουγκώ,residential,yes,129.237,,,,,,,,,,13,15,0.10066770843474329
95663504,95663374,Βίκτωρος Ουγκώ,residential,yes,129.237,,,,,,,,,,13,16,0.12669415459878358
95663504,95663374,Βίκτωρος Ουγκώ,residential,yes,129.237,,,,,,,,,,13,17,0.12188118898446045
95663504,95663374,Βίκτωρος Ουγκώ,residential,yes,129.237,,,,,,,,,,13,18,0.12954521422847745
95663504,95663374,Βίκτωρος Ουγκώ,residential,yes,129.237,,,,,,,,,,13,19,0.0
95663504,6693568141,Μάγερ,tertiary,yes,20.03,1,,,,,,,,,14,10,0.20299573292295015
95663504,6693568141,Μάγερ,tertiary,yes,20.03,1,,,,,,,,,14,11,0.49504231601247367
95663504,6693568141,Μάγερ,tertiary,yes,20.03,1,,,,,,,,,14,12,0.5530302412035456
95663504,6693568141,Μάγερ,tertiary,yes,20.03,1,,,,,,,,,14,13,0.2607125437707466
95663504,6693568141,Μάγερ,tertiary,yes,20.03,1,,,,,,,,,14,14,0.1678980156858431
95663504,6693568141,Μάγερ,tertiary,yes,20.03,1,,,,,,,,,14,15,0.10774513830436798
95663504,6693568141,Μάγερ,tertiary,yes,20.03,1,,,,,,,,,14,16,0.11383365357364751
95663504,6693568141,Μάγερ,tertiary,yes,20.03,1,,,,,,,,,14,17,0.4835271081639904
95663504,6693568141,Μάγερ,tertiary,yes,20.03,1,,,,,,,,,14,18,0.46410372269152506
95663504,6693568141,Μάγερ,tertiary,yes,20.03,1,,,,,,,,,14,19,0.0
95663374,633562900,Βίκτωρος Ουγκώ,residential,yes,30.505,,,,,,,,,,15,10,0.0
95663374,633562900,Βίκτωρος Ουγκώ,residential,yes,30.505,,,,,,,,,,15,11,0.0
95663374,633562900,Βίκτωρος Ουγκώ,residential,yes,30.505,,,,,,,,,,15,12,0.0
95663374,633562900,Βίκτωρος Ουγκώ,residential,yes,30.505,,,,,,,,,,15,13,0.0
95663374,633562900,Βίκτωρος Ουγκώ,residential,yes,30.505,,,,,,,,,,15,14,0.0
95663374,633562900,Βίκτωρος Ουγκώ,residential,yes,30.505,,,,,,,,,,15,15,0.0
95663374,633562900,Βίκτωρος Ουγκώ,residential,yes,30.505,,,,,,,,,,15,16,0.0
95663374,633562900,Βίκτωρος Ουγκώ,residential,yes,30.505,,,,,,,,,,15,17,0.0
95663374,633562900,Βίκτωρος Ουγκώ,residential,yes,30.505,,,,,,,,,,15,18,0.0
95663374,633562900,Βίκτωρος Ουγκώ,residential,yes,30.505,,,,,,,,,,15,19,0.0
95663374,95663419,Ακομινάτου,residential,yes,60.458,,,,,30,,,,,16,10,0.0
95663374,95663419,Ακομινάτου,residential,yes,60.458,,,,,30,,,,,16,11,0.0
95663374,95663419,Ακομινάτου,residential,yes,60.458,,,,,30,,,,,16,12,0.0
95663374,95663419,Ακομινάτου,residential,yes,60.458,,,,,30,,,,,16,13,0.0
95663374,95663419,Ακομινάτου,residential,yes,60.458,,,,,30,,,,,16,14,0.0
95663374,95663419,Ακομινάτου,residential,yes,60.458,,,,,30,,,,,16,15,0.0
95663374,95663419,Ακομινάτου,residential,yes,60.458,,,,,30,,,,,16,16,0.0
95663374,95663419,Ακομινάτου,residential,yes,60.458,,,,,30,,,,,16,17,0.0
95663374,95663419,Ακομινάτου,residential,yes,60.458,,,,,30,,,,,16,18,0.0
95663374,95663419,Ακομινάτου,residential,yes,60.458,,,,,30,,,,,16,19,0.0
633562900,633562902,Πουκεβίλ,residential,,60.658,,,,,,,,,,17,10,0.0
633562900,633562902,Πουκεβίλ,residential,,60.658,,,,,,,,,,17,11,0.0
633562900,633562902,Πουκεβίλ,residential,,60.658,,,,,,,,,,17,12,0.0
633562900,633562902,Πουκεβίλ,residential,,60.658,,,,,,,,,,17,13,0.0
633562900,633562902,Πουκεβίλ,residential,,60.658,,,,,,,,,,17,14,0.0
633562900,633562902,Πουκεβίλ,residential,,60.658,,,,,,,,,,17,15,0.0
633562900,633562902,Πουκεβίλ,residential,,60.658,,,,,,,,,,17,16,0.0
633562900,633562902,Πουκεβίλ,residential,,60.658,,,,,,,,,,17,17,0.0
633562900,633562902,Πουκεβίλ,residential,,60.658,,,,,,,,,,17,18,0.0
633562900,633562902,Πουκεβίλ,residential,,60.658,,,,,,,,,,17,19,0.0
31179468,6693568141,Μάρνη,secondary,,60.818,4,,,,,,,,,18,10,0.0
31179468,6693568141,Μάρνη,secondary,,60.818,4,,,,,,,,,18,11,0.0
31179468,6693568141,Μάρνη,secondary,,60.818,4,,,,,,,,,18,12,0.0
31179468,6693568141,Μάρνη,secondary,,60.818,4,,,,,,,,,18,13,0.0
31179468,6693568141,Μάρνη,secondary,,60.818,4,,,,,,,,,18,14,0.0
31179468,6693568141,Μάρνη,secondary,,60.818,4,,,,,,,,,18,15,0.0
31179468,6693568141,Μάρνη,secondary,,60.818,4,,,,,,,,,18,16,0.0
31179468,6693568141,Μάρνη,secondary,,60.818,4,,,,,,,,,18,17,0.0
31179468,6693568141,Μάρνη,secondary,,60.818,4,,,,,,,,,18,18,0.0
31179468,6693568141,Μάρνη,secondary,,60.818,4,,,,,,,,,18,19,0.0
31179468,95663389,Σατωβριάνδου,residential,yes,83.071,,,,,,,,,,19,10,0.0
31179468,95663389,Σατωβριάνδου,residential,yes,83.071,,,,,,,,,,19,11,0.0
31179468,95663389,Σατωβριάνδου,residential,yes,83.071,,,,,,,,,,19,12,0.0
31179468,95663389,Σατωβριάνδου,residential,yes,83.071,,,,,,,,,,19,13,0.0
31179468,95663389,Σατωβριάνδου,residential,yes,83.071,,,,,,,,,,19,14,0.0
31179468,95663389,Σατωβριάνδου,residential,yes,83.071,,,,,,,,,,19,15,0.0
31179468,95663389,Σατωβριάνδου,residential,yes,83.071,,,,,,,,,,19,16,0.0
31179468,95663389,Σατωβριάνδου,residential,yes,83.071,,,,,,,,,,19,17,0.0
31179468,95663389,Σατωβριάνδου,residential,yes,83.071,,,,,,,,,,19,18,0.0
31179468,95663389,Σατωβριάνδου,residential,yes,83.071,,,,,,,,,,19,19,0.0
31179468,5630842135,Καρόλου,secondary,no,85.535,4,,,,,,,,,20,10,0.0
31179468,5630842135,Καρόλου,secondary,no,85.535,4,,,,,,,,,20,11,0.0
31179468,5630842135,Καρόλου,secondary,no,85.535,4,,,,,,,,,20,12,0.0
31179468,5630842135,Καρόλου,secondary,no,85.535,4,,,,,,,,,20,13,0.0
31179468,5630842135,Καρόλου,secondary,no,85.535,4,,,,,,,,,20,14,0.0
31179468,5630842135,Καρόλου,secondary,no,85.535,4,,,,,,,,,20,15,0.0
31179468,5630842135,Καρόλου,secondary,no,85.535,4,,,,,,,,,20,16,0.0
31179468,5630842135,Καρόλου,secondary,no,85.535,4,,,,,,,,,20,17,0.0
31179468,5630842135,Καρόλου,secondary,no,85.535,4,,,,,,,,,20,18,0.0
31179468,5630842135,Καρόλου,secondary,no,85.535,4,,,,,,,,,20,19,0.0
95663389,95663377,Σατωβριάνδου,residential,yes,65.279,,,,,,,,,,21,10,0.0
95663389,95663377,Σατωβριάνδου,residential,yes,65.279,,,,,,,,,,21,11,0.0
95663389,95663377,Σατωβριάνδου,residential,yes,65.279,,,,,,,,,,21,12,0.0
95663389,95663377,Σατωβριάνδου,residential,yes,65.279,,,,,,,,,,21,13,0.0
95663389,95663377,Σατωβριάνδου,residential,yes,65.279,,,,,,,,,,21,14,0.0
95663389,95663377,Σατωβριάνδου,residential,yes,65.279,,,,,,,,,,21,15,0.0
95663389,95663377,Σατωβριάνδου,residential,yes,65.279,,,,,,,,,,21,16,0.0
95663389,95663377,Σατωβριάνδου,residential,yes,65.279,,,,,,,,,,21,17,0.0
95663389,95663377,Σατωβριάνδου,residential,yes,65.279,,,,,,,,,,21,18,0.0
95663389,95663377,Σατωβριάνδου,residential,yes,65.279,,,,,,,,,,21,19,0.0
95663389,95663493,Κουμουνδούρου,residential,yes,64.34,1,,,,,,,,,22,10,0.0
95663389,95663493,Κουμουνδούρου,residential,yes,64.34,1,,,,,,,,,22,11,0.4044217875859155
95663389,95663493,Κουμουνδούρου,residential,yes,64.34,1,,,,,,,,,22,12,0.5772092083550346
95663389,95663493,Κουμουνδούρου,residential,yes,64.34,1,,,,,,,,,22,13,0.0
95663389,95663493,Κουμουνδούρου,residential,yes,64.34,1,,,,,,,,,22,14,0.0
95663389,95663493,Κουμουνδούρου,residential,yes,64.34,1,,,,,,,,,22,15,0.0
95663389,95663493,Κουμουνδούρου,residential,yes,64.34,1,,,,,,,,,22,16,0.28738862719779384
95663389,95663493,Κουμουνδούρου,residential,yes,64.34,1,,,,,,,,,22,17,0.4118924666980664
95663389,95663493,Κουμουνδούρου,residential,yes,64.34,1,,,,,,,,,22,18,0.0
95663389,95663493,Κουμουνδούρου,residential,yes,64.34,1,,,,,,,,,22,19,0.0
95663386,95663423,Σατωβριάνδου,residential,yes,105.635,,,,,,,,,,23,10,0.1030076985094075
95663386,95663423,Σατωβριάνδου,residential,yes,105.635,,,,,,,,,,23,11,0.14082895897855605
95663386,95663423,Σατωβριάνδου,residential,yes,105.635,,,,,,,,,,23,12,0.10514562233917421
95663386,95663423,Σατωβριάνδου,residential,yes,105.635,,,,,,,,,,23,13,0.12181145729045487
95663386,95663423,Σατωβριάνδου,residential,yes,105.635,,,,,,,,,,23,14,0.09660090218564026
95663386,95663423,Σατωβριάνδου,residential,yes,105.635,,,,,,,,,,23,15,0.4825015485442394
95663386,95663423,Σατωβριάνδου,residential,yes,105.635,,,,,,,,,,23,16,0.04661575325740368
95663386,95663423,Σατωβριάνδου,residential,yes,105.635,,,,,,,,,,23,17,0.06252637859011864
95663386,95663423,Σατωβριάνδου,residential,yes,105.635,,,,,,,,,,23,18,0.0316470118472965
95663386,95663423,Σατωβριάνδου,residential,yes,105.635,,,,,,,,,,23,19,0.0
95663386,11256819886,Σωκράτους,tertiary,yes,48.389,2,,,,,,,,,24,10,0.4326385081434117
95663386,11256819886,Σωκράτους,tertiary,yes,48.389,2,,,,,,,,,24,11,0.12729085371898646
95663386,11256819886,Σωκράτους,tertiary,yes,48.389,2,,,,,,,,,24,12,0.14014856603962894
95663386,11256819886,Σωκράτους,tertiary,yes,48.389,2,,,,,,,,,24,13,0.12673921892235593
95663386,11256819886,Σωκράτους,tertiary,yes,48.389,2,,,,,,,,,24,14,0.4373410121408401
95663386,11256819886,Σωκράτους,tertiary,yes,48.389,2,,,,,,,,,24,15,0.0
95663386,11256819886,Σωκράτους,tertiary,yes,48.389,2,,,,,,,,,24,16,0.0
95663386,11256819886,Σωκράτους,tertiary,yes,48.389,2,,,,,,,,,24,17,0.0
95663386,11256819886,Σωκράτους,tertiary,yes,48.389,2,,,,,,,,,24,18,0.0
95663386,11256819886,Σωκράτους,tertiary,yes,48.389,2,,,,,,,,,24,19,0.0
95663423,95663422,3ης Σεπτεμβρίου,primary,yes,62.256,3,,,,,,,,,25,10,0.31134103074137004
95663423,95663422,3ης Σεπτεμβρίου,primary,yes,62.256,3,,,,,,,,,25,11,0.27779869837306603
95663423,95663422,3ης Σεπτεμβρίου,primary,yes,62.256,3,,,,,,,,,25,12,0.31338407479965047
95663423,95663422,3ης Σεπτεμβρίου,primary,yes,62.256,3,,,,,,,,,25,13,0.31922383037925234
95663423,95663422,3ης Σεπτεμβρίου,primary,yes,62.256,3,,,,,,,,,25,14,0.37164351287964764
95663423,95663422,3ης Σεπτεμβρίου,primary,yes,62.256,3,,,,,,,,,25,15,0.29465969402567793
95663423,95663422,3ης Σεπτεμβρίου,primary,yes,62.256,3,,,,,,,,,25,16,0.2897889141563934
95663423,95663422,3ης Σεπτεμβρίου,primary,yes,62.256,3,,,,,,,,,25,17,0.24208421043045034
95663423,95663422,3ης Σεπτεμβρίου,primary,yes,62.256,3,,,,,,,,,25,18,0.2665841090891729
95663423,95663422,3ης Σεπτεμβρίου,primary,yes,62.256,3,,,,,,,,,25,19,0.2553326032882363
31179466,962356923,Καματερού,primary,yes,6.376,2,,,,,,,,,26,10,0.5820224203903189
31179466,962356923,Καματερού,primary,yes,6.376,2,,,,,,,,,26,11,0.4651179164752275
31179466,962356923,Καματερού,primary,yes,6.376,2,,,,,,,,,26,12,0.41236706164418024
31179466,962356923,Καματερού,primary,yes,6.376,2,,,,,,,,,26,13,0.44851503722514996
31179466,962356923,Καματερού,primary,yes,6.376,2,,,,,,,,,26,14,0.39333994597765165
31179466,962356923,Καματερού,primary,yes,6.376,2,,,,,,,,,26,15,0.4711505038773578
31179466,962356923,Καματερού,primary,yes,6.376,2,,,,,,,,,26,16,0.530553859091742
