Iteration,Elapsed Time,Discriminator Loss,Value Loss,Policy Loss,Edit Distance,Best Edit Distance
520,6331.025866270065,1.3321363925933838,53.98299676179886,-1.544186219573021,0.2743006426938771,0.26025325474665234
530,6452.058796882629,1.3490887880325317,36.369756288826466,-2.3874503076076508,0.21365299319848552,0.21365299319848552
540,6571.874768972397,1.3143470287322998,106.22627073526382,-2.239837242756039,0.3240288670563959,0.21365299319848552
550,6693.262084007263,1.285059928894043,90.81225755810738,-1.9636513786390424,0.35160363347640183,0.21365299319848552
560,6813.134758710861,1.3074406385421753,92.3791190981865,-1.7777643175795674,0.3784306983465824,0.21365299319848552
570,6933.671594619751,1.2963299751281738,62.01038105785847,-2.180927222594619,0.30151687312327446,0.21365299319848552
580,7054.645379781723,1.3111944198608398,66.56332142651081,-2.0079687673132867,0.22943785055924065,0.21365299319848552
590,7173.3290548324585,1.2974750995635986,67.31894619762897,-2.6959823183715343,0.267680199392257,0.21365299319848552
600,7294.902900457382,1.307461142539978,58.696678802371025,-1.9646248063072562,0.3303169515668661,0.21365299319848552
610,7416.20224070549,1.3263100385665894,64.68977318704128,-2.266403017565608,0.2737827898220647,0.21365299319848552
620,7537.098637580872,1.302757978439331,90.93083573877811,-1.936291758902371,0.2376510044721966,0.21365299319848552
630,7658.57083106041,1.3153345584869385,104.29192966222763,-2.4607371697202325,0.21660341686321394,0.21365299319848552
640,7780.537107229233,1.2976104021072388,123.64315551519394,-2.062185832299292,0.24115782098492816,0.21365299319848552
650,7902.514069080353,1.3325382471084595,38.80246788263321,-1.793431706726551,0.2319376642719549,0.21365299319848552
660,8023.817808866501,1.2850217819213867,176.44235560297966,-1.813707672059536,0.29982963866584966,0.21365299319848552
670,8144.609335899353,1.2923717498779297,59.00215084850788,-2.5946438247337937,0.38374590880806875,0.21365299319848552
680,8266.548196077347,1.3042809963226318,38.561347872018814,-2.1527568893507123,0.29972245748417714,0.21365299319848552
690,8388.00938630104,1.3021702766418457,57.71236017346382,-2.236170615069568,0.2775176676585002,0.21365299319848552
700,8509.364169836044,1.3466465473175049,52.2444731220603,-2.1781357070431113,0.2465799651683593,0.21365299319848552
710,8630.8188393116,1.2832655906677246,40.49910409003496,-2.488834456074983,0.44076176570148834,0.21365299319848552
720,8752.64832162857,1.3290388584136963,52.18373280763626,-1.7739064823836088,0.3177247093885083,0.21365299319848552
730,8873.722785711288,1.3008469343185425,78.96952250599861,-2.9809354306198657,0.2505164007626106,0.21365299319848552
740,8994.1529545784,1.3255000114440918,45.01361531019211,-2.641110916621983,0.29058272731722445,0.21365299319848552
750,9114.080915927887,1.3469820022583008,46.22213378548622,-2.5454484710935503,0.2429859203324961,0.21365299319848552
760,9235.336219072342,1.3052442073822021,41.47112961858511,-2.366659893654287,0.32418958453543684,0.21365299319848552
770,9355.44796037674,1.2982409000396729,51.595419727265835,-1.9293071804568172,0.33333574730645865,0.21365299319848552
780,9475.561939001083,1.3336942195892334,63.1558333337307,-2.0247279391624033,0.20491171081493156,0.20491171081493156
790,9595.944937229156,1.3284680843353271,37.120121866464615,-2.251636877655983,0.2907334735472382,0.20491171081493156
800,9717.589383363724,1.259063959121704,57.11988291889429,-2.2399620078504086,0.2846277559121351,0.20491171081493156
810,9829.964679718018,1.331560730934143,91.00715360045433,-2.3421940822154284,0.2502462633512557,0.20491171081493156
820,9951.62212395668,1.2655261754989624,116.39247891306877,-2.2937329299747944,0.23373723419900938,0.20491171081493156
830,10072.984610795975,1.29569411277771,61.144398897886276,-2.382616520859301,0.22652717428906619,0.20491171081493156
840,10194.187044620514,1.3123934268951416,25.410322539508343,-2.6693559791892767,0.2870021722186075,0.20491171081493156
850,10315.671077251434,1.3273143768310547,39.57091062515974,-2.2271780078299344,0.17433586487063019,0.17433586487063019
860,10436.935218572617,1.3080157041549683,65.06140750646591,-1.7023270316421986,0.3106333938464162,0.17433586487063019
870,10556.28226184845,1.3259717226028442,106.10989572107792,-2.865266161505133,0.2646230321628915,0.17433586487063019
880,10677.544305324554,1.290041208267212,133.77048695087433,-1.932194862049073,0.28002888038275153,0.17433586487063019
890,10799.289432287216,1.3047592639923096,73.82557019591331,-2.221052047330886,0.29395449871186413,0.17433586487063019
900,10919.956869602203,1.2446553707122803,139.66464613378048,-1.879448104184121,0.37652387236850593,0.17433586487063019
910,11040.63848567009,1.306361198425293,43.46579699218273,-2.036825100891292,0.28345726992871156,0.17433586487063019
920,11161.221297740936,1.3204753398895264,44.62701499462128,-2.0449547646567225,0.328462234150232,0.17433586487063019
930,11282.670728683472,1.237940788269043,69.12452939152718,-2.255056624300778,0.37717770046525045,0.17433586487063019
940,11402.779925346375,1.25095796585083,80.55850538611412,-1.9954193802550435,0.35077237984445814,0.17433586487063019
950,11521.927485704422,1.297189474105835,64.49711409211159,-2.7166056130081415,0.3193124570722205,0.17433586487063019
960,11643.56602525711,1.2732915878295898,66.50770249962807,-2.1188623625785112,0.3758004896210374,0.17433586487063019
970,11764.703028917313,1.2969046831130981,86.9419917166233,-2.1734762052074075,0.27039912295271884,0.17433586487063019
980,11885.897424936295,1.2320654392242432,95.92195042967796,-2.3088043108582497,0.44359798144643525,0.17433586487063019
990,12005.453737020493,1.2435693740844727,49.66059122979641,-2.12817913107574,0.34584246859350226,0.17433586487063019
1000,12126.561495065689,1.2264658212661743,101.47444477677345,-2.2289588768035173,0.4634298297314133,0.17433586487063019
1010,12246.501622915268,1.2663614749908447,50.96489664912224,-2.5408595725893974,0.34363950668874677,0.17433586487063019
1020,12367.662779331207,1.2756118774414062,79.54382620751858,-2.2613127634394914,0.32285442024545385,0.17433586487063019
1030,12487.830902814865,1.2288963794708252,69.21074271202087,-2.131057925056666,0.39708649806544394,0.17433586487063019
1040,12605.789354801178,1.2160394191741943,52.09938909113407,-2.196285881102085,0.4031701644028513,0.17433586487063019
1050,12724.373250246048,1.2734147310256958,85.15110668540001,-1.529307214077562,0.3792978446070503,0.17433586487063019
1060,12844.906134843826,1.1944406032562256,90.44709929078817,-1.6478169560432434,0.505360851734812,0.17433586487063019
1070,12964.89416217804,1.223379373550415,93.7712339758873,-2.3123407787643373,0.514517202673653,0.17433586487063019
1080,13083.98943567276,1.1519683599472046,78.40271836519241,-2.7263806145638227,0.5431626281549394,0.17433586487063019
1090,13202.692031145096,1.189871072769165,135.1936897933483,-2.4416417037136853,0.4876530018107804,0.17433586487063019
1100,13321.680989265442,1.1311461925506592,48.65521614998579,-2.3354713981971145,0.6170766287037055,0.17433586487063019
1110,13436.573852777481,1.179321527481079,132.14540004730225,-2.2240144666284323,0.570720411533137,0.17433586487063019
1120,13551.704567432404,1.196655035018921,55.129797890782356,-2.3360169176012278,0.5869033922539387,0.17433586487063019
1130,13670.987072706223,1.1805791854858398,58.962186604738235,-2.452375700697303,0.557746677086669,0.17433586487063019
1140,13791.074281930923,1.1784864664077759,62.68505607545376,-2.513896704185754,0.5270022876675976,0.17433586487063019
1150,13910.70547914505,1.2111337184906006,118.65128214657307,-2.0432743476703763,0.5102115143708374,0.17433586487063019
1160,14030.983949899673,1.1800153255462646,78.28392454981804,-1.7700154511258006,0.541339169916394,0.17433586487063019
1170,14151.655779838562,1.1682888269424438,107.22402411699295,-2.7132376711815596,0.5711745358518678,0.17433586487063019
1180,14272.134990692139,1.1594831943511963,94.48462304472923,-2.1641844734549522,0.5633248143972748,0.17433586487063019
1190,14391.806909799576,1.1897920370101929,52.343649715185165,-2.189361622557044,0.568975809133079,0.17433586487063019
1200,14509.293684959412,1.1946871280670166,118.12048175930977,-2.6746390257030725,0.545051946921136,0.17433586487063019
1210,14628.344472169876,1.171771764755249,159.41724142432213,-2.3567473366856575,0.6021119325539225,0.17433586487063019
1220,14746.602346420288,1.1975183486938477,287.8192379772663,-1.2763784248381853,0.468801024899175,0.17433586487063019
1230,14865.837398767471,1.2184233665466309,68.27392418682575,-2.5823645503260195,0.49589230604600865,0.17433586487063019
1240,14985.106201648712,1.219596266746521,90.34777389466763,-1.9933505114167929,0.426042600364913,0.17433586487063019
1250,15105.118388414383,1.2298216819763184,88.01456648111343,-2.1574133029207587,0.4869993843792594,0.17433586487063019
1260,15224.97857952118,1.2432289123535156,45.81770049035549,-3.001566964201629,0.48090250428690084,0.17433586487063019
1270,15345.413329601288,1.144573450088501,58.740409180521965,-2.4452073415741324,0.5910412506816889,0.17433586487063019
1280,15465.385730743408,1.2705940008163452,52.23039820790291,-1.8921092906966805,0.4159679639873212,0.17433586487063019
1290,15587.675343751907,1.1950798034667969,37.62137042731047,-2.3956243260763586,0.47533991687579724,0.17433586487063019
1300,15709.666284799576,1.153195858001709,117.31682521104813,-2.5547741474583745,0.5613599422220928,0.17433586487063019
1310,15829.575299263,1.1887199878692627,61.793556824326515,-1.901698399335146,0.6111976063793413,0.17433586487063019
1320,15951.254104614258,1.2365840673446655,134.45476093888283,-2.582119877450168,0.5548256287731111,0.17433586487063019
1330,16071.415639162064,1.1842522621154785,146.0482501387596,-2.706588535569608,0.6149389558304746,0.17433586487063019
1340,16191.225368022919,1.2244329452514648,104.52353966236115,-3.2525646071881056,0.5498153192525869,0.17433586487063019
1350,16310.561975717545,1.2736024856567383,84.67307740449905,-2.8062009401619434,0.47867836458068763,0.17433586487063019
1360,16430.752637386322,1.3160862922668457,45.2309123724699,-2.7030781228095293,0.27166450975291395,0.17433586487063019
1370,16550.656480312347,1.2073943614959717,219.89240708947182,-1.8661767859011889,0.5011217181609722,0.17433586487063019
1380,16669.734956026077,1.1593694686889648,44.98160590976477,-2.5384403225034475,0.44593778760820413,0.17433586487063019
1390,16787.265452861786,1.1130025386810303,66.34055453538895,-2.044829511549324,0.5756730084968205,0.17433586487063019
1400,16905.609867334366,1.0885897874832153,45.54702092707157,-2.2556306198239326,0.6677200728610869,0.17433586487063019
1410,17024.50991678238,1.1531800031661987,50.368198558688164,-2.2505074643995613,0.5686605269105707,0.17433586487063019
1420,17134.396636009216,1.193044900894165,86.7890480607748,-2.326662143226713,0.5887877601089927,0.17433586487063019
1430,17253.535445928574,1.271061658859253,86.25196555256844,-2.5121528087183833,0.4283557624324245,0.17433586487063019
1440,17374.24197292328,1.2758629322052002,37.083525255322456,-2.2298750481568277,0.36997104839546663,0.17433586487063019
1450,17495.466113567352,1.2952396869659424,45.228783667087555,-2.1835193065926433,0.31546162403476924,0.17433586487063019
1460,17618.517241477966,1.2658195495605469,73.97694726288319,-2.2479694485664368,0.3610473945057095,0.17433586487063019
1470,17740.279586076736,1.217362403869629,44.63359674811363,-2.29813501983881,0.522340111126145,0.17433586487063019
1480,17861.46458721161,1.211324691772461,43.43326176702976,-2.014827126637101,0.47182821932190944,0.17433586487063019
1490,17982.700798273087,1.1000909805297852,63.06783767789602,-1.8733378732576966,0.5985981010217469,0.17433586487063019
1500,18103.241497278214,1.173353672027588,34.7819584980607,-2.8615966495126486,0.6026235008978313,0.17433586487063019
1510,18223.874066352844,1.2015938758850098,75.49713124334812,-3.158681449480355,0.6045765020291731,0.17433586487063019
1520,18344.568411827087,1.2339128255844116,69.12885797023773,-1.8677946445532143,0.5973268447289428,0.17433586487063019
1530,18464.999328136444,1.2799837589263916,67.3671572059393,-3.440008114092052,0.35716326663069436,0.17433586487063019
1540,18585.958619832993,1.3414270877838135,37.62862131744623,-2.5828244034200907,0.3777242323937161,0.17433586487063019
1550,18708.10809135437,1.2086557149887085,61.90158496797085,-2.647155570797622,0.4161582878599102,0.17433586487063019
1560,18829.418474197388,1.1229220628738403,76.87361298501492,-1.8186782794073224,0.5356993590449566,0.17433586487063019
1570,18948.681291103363,1.1389164924621582,53.077051013708115,-2.061703946441412,0.5690231880272857,0.17433586487063019
1580,19068.471822738647,1.1059391498565674,78.00691574811935,-2.387266014702618,0.5816952227094216,0.17433586487063019
1590,19186.810480356216,1.1642024517059326,38.38501223176718,-2.31251363363117,0.5745097372420339,0.17433586487063019
1600,19304.94137620926,1.2461423873901367,116.45302602648735,-2.2195214768871665,0.47735408551282044,0.17433586487063019
1610,19424.494145154953,1.264337182044983,78.4771199375391,-2.139435389544815,0.3277598351316441,0.17433586487063019
1620,19545.435798883438,1.2591105699539185,46.129942178726196,-1.95061269775033,0.4488654517858729,0.17433586487063019
1630,19666.400630950928,1.2049815654754639,43.826818242669106,-1.75121393147856,0.42106728552458145,0.17433586487063019
1640,19787.573398590088,1.237605094909668,78.11447228491306,-2.0476760803721845,0.37020102505559427,0.17433586487063019
1650,19909.158903360367,1.177088737487793,53.304576590657234,-1.6256660614162683,0.464443211136007,0.17433586487063019
1660,20029.477275133133,1.2423638105392456,132.00393709540367,-1.9259209893643856,0.4223669406712456,0.17433586487063019
1670,20150.29367995262,1.2268165349960327,99.5022759437561,-3.2369609232991934,0.4879214331060243,0.17433586487063019
1680,20271.42171549797,1.1613919734954834,125.78286597132683,-1.939858145546168,0.5484076205479619,0.17433586487063019
1690,20391.510632514954,1.148087739944458,52.511039823293686,-1.785794731695205,0.5304728858424897,0.17433586487063019
1700,20510.810968637466,1.1562881469726562,96.81025813519955,-1.1641976400278509,0.5882236684785596,0.17433586487063019
1710,20629.59754705429,1.1776624917984009,62.73475927114487,-1.8415441014803946,0.577755613349992,0.17433586487063019
1720,20745.968282222748,1.18302321434021,102.05395916104317,-1.8996699713170528,0.4715363222862078,0.17433586487063019
1730,20860.412571668625,1.1831755638122559,65.8519939109683,-2.6835344368591905,0.5259217259883057,0.17433586487063019
1740,20980.451402425766,1.12333345413208,47.13907353579998,-2.6415610518306494,0.5633074924434789,0.17433586487063019
1750,21099.935835123062,1.1323561668395996,65.40093521028757,-2.178272501565516,0.621060738563471,0.17433586487063019
1760,21220.347723722458,1.0931878089904785,476.5587821006775,-2.188070783391595,0.5759167048783688,0.17433586487063019
1770,21340.598880767822,1.1493542194366455,43.08583064377308,-2.1908778939396143,0.5756306199988273,0.17433586487063019
1780,21460.103686094284,1.1459839344024658,46.815858736634254,-2.093784414231777,0.5982452244660522,0.17433586487063019
1790,21579.815430402756,1.105440616607666,92.4363376647234,-2.3481674985960126,0.56366961579182,0.17433586487063019
1800,21699.83350634575,1.126381278038025,460.629138559103,-2.498865496367216,0.5255335822680363,0.17433586487063019
1810,21821.16006922722,1.1901650428771973,94.19685898721218,-1.7627035323530436,0.5592783451571273,0.17433586487063019
1820,21942.145235538483,1.1382701396942139,45.75592030584812,-2.255230499431491,0.5453091625987401,0.17433586487063019
1830,22061.84605360031,1.1348860263824463,83.45731756091118,-1.8430738355964422,0.59893804683933,0.17433586487063019
1840,22182.323442459106,1.1323955059051514,78.5597925633192,-2.2921936023049057,0.5432142784266819,0.17433586487063019
1850,22303.38625049591,1.1342015266418457,63.695865213871,-2.5647484064102173,0.5356708245703806,0.17433586487063019
1860,22423.772546052933,1.1864407062530518,92.76665073633194,-1.7446440923959017,0.4984656003761071,0.17433586487063019
1870,22544.54201579094,1.2460944652557373,78.89528420567513,-1.971937875263393,0.3981598677126485,0.17433586487063019
1880,22665.938334465027,1.1812889575958252,81.74799835681915,-1.9870934667997062,0.492350124229071,0.17433586487063019
1890,22785.24056315422,1.2166283130645752,47.94169678539038,-1.8741831630468369,0.38034045351384194,0.17433586487063019
1900,22906.358411312103,1.231764316558838,53.87367905676365,-1.8709003049880266,0.5232523723900384,0.17433586487063019
1910,23026.112746953964,1.2268749475479126,53.3649632781744,-2.3362799817696214,0.41310357447194856,0.17433586487063019
1920,23146.560977220535,1.28706693649292,54.05310572683811,-2.383853339124471,0.3583372425007571,0.17433586487063019
1930,23267.26446390152,1.2302004098892212,123.5663141310215,-2.793554814066738,0.43713789528551666,0.17433586487063019
1940,23387.68139719963,1.2263692617416382,304.7314146757126,-2.529432874172926,0.28815786388789977,0.17433586487063019
1950,23508.63866353035,1.3217973709106445,58.747592866420746,-2.6716431719250977,0.3263669309170155,0.17433586487063019
1960,23629.45488667488,1.2685744762420654,78.21365962922573,-2.1701228637248278,0.33316738805849944,0.17433586487063019
1970,23748.850579977036,1.2097344398498535,84.93366837501526,-2.0314890826120973,0.36287721736235234,0.17433586487063019
1980,23869.295288801193,1.192736029624939,59.23766516149044,-2.201579602435231,0.45333321648030495,0.17433586487063019
1990,23988.438661813736,1.1763792037963867,40.804965913295746,-1.4814260927960277,0.4933488897311446,0.17433586487063019
2000,24107.679460525513,1.2185572385787964,60.38953860104084,-2.609199627302587,0.502849999872218,0.17433586487063019
